comment_author,comment_time,comment_likes,comment_text,post_url
@krisztiankoblos1948,2024-02-24 01:36:00,0.0,i am not in good in anything. I tought the reallity slpits every 4 seconds. Maybe the possibilities adds up. And if you are  a programer maybe it is just a memory leak.,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@MrConstitutionDay,2024-02-17 20:24:00,0.0,Dark matter and dark energy both originated in the primordial past.,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@Sam2476-1,2024-02-17 16:48:00,0.0,Are we from somewhere out there?where are we from?,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@MrConstitutionDay,2024-02-17 01:50:00,0.0,"Dark matter.
It's not for kids...
Or for the untutored bumpkins.

Too bad.
Too much trash talk
Too little natutal intelligence.

So dark matter.

The evidence of dark matter is overwhelming. Sadly the evidence for the standard model particle of dark matter is completely lacking. Here's the problem. Dark Matter has been around for far longer than standard model particles. Since they are so old and slow moving and neutral and massive they are not found just anywhere. In fact they tend to be found only at the centers of large massive objects like stars and planets and moons and the like. Otherwise, they are found in the halos of galaxies. The exception would seem to be large massive yet fragmented objects, such as the asteroid belt protoplanet between Mars and Jupiter. The masses of dark matter particles may well have several varieties from the least massive and youngest to the most massive and oldest. The least massive and youngest may well fall into the logarithmic scale proportional to that between Gravity and Electromagnetism. This is the hierarchical scale with Hadronic and Leptonic quarks at one end, the bottom end of this scale. This spans 10^36 in a scale proportional to the relative number of dimensions applying to this scale. Clearly there must be several dimensions in this scale. Approximately 7 dimensions seems to be the least massive divisision of this logarithmic scale that makes any sense. Applying a natural scale suggests that at minimum 1/18 of 36 or about 10^2 times as massive as quarks for the least massive initial stages or types of forms of dark matter, while 1/7 of 36 or about 10^5 or more times as massive as quarks for the most massive forms of the initial stages or types of dark matter. Consequentially, small quantities of this novel form of dark matter should be able to be detected, then found, isolated, formally discovered, transported, refined and manufactured. Obviously research and developments  in the asteroid  belt are going to be instrumental in this discovery. The slow pace of space exploration seems to mean that it's going to be a while before we get this discovery at long last. Of course, the future of dark matter doesn't really begin until its formal discovery, so we'll have to wait till then, whenever that may be.

part 2
Ok. So the Chrysanthemum or Mum, sometimes called the Mon when depicted in art,  can now be understood in terms of highly temporary but sometimes long lived quark models.
It is sometimes well established that early versions of the mum were constricted within 2 dimensions. They were strongly limited, apparently limited to about 21 petals, as predicted by Fibonnacci. However, in later Mon depictions, full blown 3 dimensional mums have been depicted and are apparently grown and are flourishing. These are much larger than previous 2 dimensional models.
In counterpart, quark models in the standard model have far exceeded the dark matter models contemplated. For instance, Charm quarks are over 600 times larger than standard Up quarks, and Bottom quarks are over 400 times bigger than standard Strange quarks.
In previous models of the Fibonacci model of quark expansion, the numbers (10^2 to 10^5) are well known and within the known potential of this dimension of dark matter.
We can expect this dimension of dark matter stable components within isolated dark matter, such as within isolated galactic halos. However, trapped dark matter components such as within stars, planets and moons may be decaying quickly, as exhibited by our own Moon, which has shut down and become locked in its gravitationally stabilized orbit, and the planets Mercury and perhaps even Mars, which apparently have also slowed down, and headed for stopping. This energetic model is shocking, and further dark matter and similar quark models, may be decaying or already gone, so the Mum/Mon model will be an important strategic exploration and investigation. 
I like the Chrysanthemum model for quarks anyway. It depicts the exponential growth of standard model quarks that we have already seen. However, I think we will see a plateauing of such quark expansions, I think the upper limit of further discoveries such as within the Cern Large Hadron Collider may be reached at about 10,000 times the mass of standard model Up quarks.
Spoiler Alert: There may be some new quarks within this range. However, some dimensions or ranges of dark matter quarks may already have expired and would only be available at galactic scales of discovery and investigation.
So dark matter research may still have local frontiers to discover, but may stall at this range. 
The good news is that we have an extremely long time to do this  research and discovery of standard model quarks before dark energy expansion catches up with us. 
Relax. It's cool.
I hope that you have enjoyed this Fibonacci mathematical Chrysanthemum experiment in both quarks and dark matter. 
Thank you for reading.
 

part 3

Ok. So we are now assuming the Fibonnacci based Chrysanthemum model of hyperdimensional dark matter and quarks. 
Or we still have sluggards or Luddites who can't keep up.
In this assumptive model, this structure suggests that such matter would be in the range of 10^5 to 10^8 times the mass of standard model quarks. For regular folks this is from 10,000 times to 100,000,000 times this mass.
That is really close to the neutron star category of matter.
While this may be amusing consider where this is going, the next phase of dark matter and as yet undiscovered quark masses would have to be in the range of 10^13 to 10^21, or 1,000,000,000,000 to 1,000,000,000,000,000,000,000 quark masses. Is this in the range of black holes yet? Or are we still stalled at very large neutron stars? Again we must pause and consider where we are.
The first stages of dark matter is from 10^2 to 10^3 masses, the 2nd stage would be from 10^3 to 10^5 masses, the 3rd stage would be from 10^5 to 10^8 masses, and the 4th stage would be from 10^8 masses to 10^13 masses. Whew. Theoretically the 5th stage of dark matter would be 10^13 to 10^21 masses. That still leaves us with the 6th stage of the mass of dark matter and quarks. This is the staggering number of 10^21 to 10^34 masses for quarks and dark matter. Wow. This is clearly the end of our Chrysanthemum dark matter models. It is also the end of our hierarchical mass models. What comes after the end of our Electromagnetism model? I dare not postulate. But I suspect outer space models of dark energy. This is the incredible range of from 10^34 to 10^55 masses, a gut wrenching number
 times the mass of p0ru model quarks. 
This is the amount of masses that represents the beginning or the ending of the universe.
It's not just a black hole.
It's the end.
Sorry - not sorry.",https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@LG-km8fw,2024-02-15 17:12:00,0.0,If the universe is speeding up what  is it traveling through? Because it's everyone's theory that space doesn't exist outside of of the universe. So if it's speeding up that means it's moving. But moving through what? That's another reason I don't believe in the Big bang theory because you can't get something from nothing. Not to mention those galaxies that were found by JWT just a hundred million years after the so called big bang are the same size as the Milky Way and have stars in them that are billions of years old That just does not make any sense at all.,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@ciarandevine8490,2024-02-14 20:24:00,0.0,"The nearest inhabitant planet to earth is in Pleiades, the Seven Sisters star system, which is actually the Nine Sisters as two stars are hidden from only the most powerful and detailed search. ??",https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@S197Szymonik,2024-02-14 15:47:00,0.0,Spherical bastard is now going into my insult vocab,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@monkey2god998,2024-02-14 04:02:00,0.0,I believe we do not a clue as to whats really going on out there.,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@dibnah46,2024-02-13 11:47:00,0.0,I love these videos. They are so therapeutic. Maybe its because it allows my brain to leave this world for an hour or so. Thank you,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@ivodraschkow6019,2024-01-27 12:22:00,0.0,"According to my theory, ""dark energy"" is an energy source of precosmic origin and, based on Darwinian development, the basis of all energies and substances known to us - space and time also originate from it. The universe is an open and not a closed system - because the fact that we should exist under laboratory conditions is an unfounded scientific assumption that also seems completely unnatural. Physical, chemical and biological processes are sets of rules that build on each other - and are preceded by at least one even more fundamental one.",https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@kaznats1,2024-01-26 15:04:00,0.0,"Now Im wondering since the universe appeared ex nihilo perhaps the universe is like a smoky vapor, it comes and them quickly dissipates leaving the nothingness it appeared into. Perhaps dark energy is in fact the return of nothingness as the universe slowly expands and dies a cold death",https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@markdave2456,2024-01-26 07:24:00,0.0,40:44 was clean,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@AdamTheTruthSeeker,2024-01-14 00:10:00,0.0,"This is what kills me is numbers that makes no sense. Where did 95% come from? No one knows how big space ""universe"" is. Imagine that for 1 min. These scientists have no clue all the way to the Pyramids. Throw the school books away. The schools are brain washing people.",https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@user-gr3oo5ux9x,2024-01-04 01:10:00,0.0,Energy does not exist.everything is emaginated.,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
@sharding37,2024-01-02 21:50:00,0.0,Does anyone happen to know the name of the Supermassive Black Hole at @13:43?,https://www.youtube.com/watch?v=fX_1pM64uUk&pp=ygULZGFyayBtYXR0ZXI%3D
